Temp(C);Modulus 0,1;Modulus 1;Modulus 10;Loss Modulus 0,1;Loss Modulus 1;Loss Modulus 10;Tan Delta 0,1;Tan Delta 1;Tan Delta 10
31.2333333333333;1409275771.52618;1506399971.24378;1642697726.04362;48739689.7044455;85414756.8829217;45253437.1015104;0.0345849199207212;0.0567012470216642;0.0275482435898307
32.0125;1394111139.73674;1489072846.82914;1618696137.16106;81011792.9586862;107707376.112292;46697403.5004051;0.0581099961470679;0.0723318381244047;0.0288487767582525
33.0291666666667;1394154518.22688;1481482816.777;1613668220.96198;54305487.9386596;82641454.6670946;47759388.1950676;0.038952273387692;0.0557829316217673;0.0295967830156537
33.8083333333333;1376694104.65168;1470233522.33675;1610851744.95342;70869232.0863547;80581103.3396596;53298561.1112194;0.0514778350883439;0.0548083703135719;0.033087192088407
34.6916666666667;1391385008.05943;1462356969.62372;1587296378.97777;61813163.0049387;83787529.4693353;53770552.0022915;0.0444256353539052;0.057296221927875;0.0338755589154182
35.6208333333333;1352444249.96454;1459320652.64969;1592324633.78752;66941347.4670804;83075432.3423001;52487348.8456558;0.049496567025839;0.0569274697726371;0.0329627186139858
36.3958333333333;1360738644.9696;1464239487.72125;1568053718.18203;47780289.0820258;76656758.3057885;40379098.48967;0.0351134946146057;0.052352609630196;0.0257510938697207
37.1916666666667;1353561831.46152;1438712950.61022;1580249585.03089;68949165.9600325;75400265.3518199;55134248.8815888;0.0509390589756689;0.0524081369531286;0.034889582888586
38.0458333333333;1364856964.61129;1436812283.66917;1564019864.59846;53240477.6032014;81965123.870658;48573043.9724776;0.0390081004703408;0.0570465083033287;0.0310565390324809
39.0041666666667;1342272484.67561;1424056930.25663;1546933070.9818;54927143.3707121;76964827.0162983;42324513.6746888;0.040921008213907;0.0540461728608198;0.0273602746418928
39.7541666666667;1319451014.26707;1419276843.45772;1542066857.89982;66277741.0962943;74888601.9338536;42822073.6963416;0.0502313010332637;0.0527653236076238;0.0277692717906291
40.6625;1324309406.92589;1417368620.81305;1532956488.09702;58233590.567306;78601415.8987415;53151852.2425804;0.043972798397984;0.0554558741773561;0.0346727729425393
41.2875;1324602155.79047;1409557178.31822;1536182154.66902;63151122.3382566;74856002.3493679;45519792.9661624;0.047675539453256;0.0531060417419039;0.0296317678393875
42.3333333333333;1331756128.91688;1399033342.36845;1512046053.99039;62440773.5708881;70111986.7226938;55246402.1167099;0.0468860418323522;0.0501145931261366;0.0365375128428866
43.1583333333333;1318176335.76341;1386432409.32833;1508681545.60168;62527375.725414;67762171.3325869;49965814.4721845;0.0474347581799076;0.0488752072417399;0.0331188610464892
43.8416666666667;1290409395.06184;1390475125.5155;1491719107.44719;66073531.6141281;75722599.6144883;49495289.5216289;0.0512035419665879;0.0544580756785671;0.0331800332076803
44.8375;1287762801.82384;1372658838.63154;1476454820.24516;72546627.8146131;67112127.9475487;42529380.2959853;0.0563353963259898;0.0488920670298931;0.0288050671871717
45.7166666666667;1296248879.85026;1362608332.34433;1456300744.50422;63990452.4347128;69836690.6469502;42536954.3538831;0.0493658690313428;0.0512522116511632;0.0292089079226312
46.4333333333333;1267990683.63602;1360688109.8674;1465766758.38541;60012411.8542017;67914630.667798;45439165.7548304;0.0473287482539804;0.0499119748128148;0.0310002703328347
47.4;1260171738.75752;1347581555.46592;1438536729.40538;63800183.8296556;60923486.0794367;43232624.1211518;0.0506281658820251;0.0452094983285616;0.0300531944978714
48.4;1255351085.4631;1330457019.86417;1445395895.15141;61731891.8777214;64583008.8297621;50528670.9312113;0.049175001792386;0.0485419730705435;0.0349583606129712
49.3875;1241537838.41112;1316371568.33542;1423830493.27399;64561623.1606487;62964027.557609;53029477.0202342;0.052001333477901;0.0478315006736496;0.0372442346689015
50.3916666666667;1223367217.55745;1295126667.196;1413455785.70465;77052959.5387666;67894044.04558;52295554.8735656;0.0629843259104239;0.0524227056435904;0.0369983662753871
51.4333333333333;1203989144.65753;1271361456.71368;1390474271.70342;60214180.854298;61476619.8287732;48941788.0540485;0.0500122290317042;0.0483549501238482;0.0351979098427271
52.4791666666667;1220262002.85341;1278186790.20048;1380034221.60133;66530347.3715714;65069099.9381921;53972556.5689561;0.0545213628024143;0.0509073481568262;0.039109578388809
53.3666666666667;1197184188.42771;1270969110.47042;1371389375.10397;70423997.6322394;64103013.3985158;48349795.3118966;0.0588246974132937;0.0504363267922297;0.035256066723013
54.2;1172380194.39955;1256085293.95089;1362694064.38262;59545311.5420216;72274075.411177;53094076.0041889;0.0507901036084278;0.0575391462341275;0.0389625796368635
55.025;1165996246.8765;1244036292.30046;1345996848.20633;57814497.3980766;58635227.627591;50022480.7785334;0.0495837765798574;0.0471330522995943;0.0371638914646742
56.175;1145146045.69847;1211460504.68841;1307576282.45393;52642458.7521996;81520391.8491685;55858596.2639613;0.0459700829863067;0.0672910024996116;0.0427191874107194
57.2791666666667;1138348587.13402;1223178128.05143;1318050957.16423;67404643.0128928;63471008.7748893;49167708.1214912;0.0592126557494967;0.0518902417557131;0.0373033438914037
58.1791666666667;1126601399.3424;1206812209.92341;1297415631.38267;67616411.7796744;62038829.0122531;50696337.2477692;0.0600180434882668;0.0514071936811036;0.039074862381411
59.0958333333333;1118124496.57846;1190530942.00558;1286314406.60965;69174846.074273;62610785.0540331;48631477.4317253;0.0618668549754101;0.052590640734258;0.0378068357019366
60.1166666666667;1106695420.50355;1178677220.99395;1267693403.56971;73530209.3513831;66409283.1961093;58454026.8765637;0.0664412339557047;0.0563422131294843;0.046110539592588
60.9916666666667;1086081035.70171;1175024556.21152;1257956021.86702;72928679.0485918;67872485.5907409;49870358.4489852;0.0671484692682006;0.0577626103488196;0.0396439601878681
62.0125;1066961260.09121;1148947893.96423;1237157440.81197;76797930.7723151;62192361.5003688;47512930.5092165;0.0719781810688705;0.0541298363721141;0.0384049183570629
62.9083333333333;1059701190.8066;1137874450.09333;1235070008.65824;72975216.6833304;64063103.4759999;51597763.2723589;0.0688639564779435;0.0563006784015102;0.0417771971715302
63.9333333333333;1052864233.88199;1111756553.12417;1209265816.6961;63949631.0642244;67045851.3028394;53105476.0471985;0.0607387249051453;0.06030623441295;0.0439154694641835
65.025;1016883340.59107;1093578509.973;1195742769.09277;89224350.0784238;68761030.6570336;60468678.7828817;0.0877429558700036;0.0628770865831402;0.0505699723601592
66.1333333333333;985331531.743433;1069009141.34383;1174933777.69635;88579388.4896356;77197923.9722221;59794719.1951558;0.0898980552595372;0.0722144657015542;0.0508919909617316
67.0208333333333;953287732.954321;1056103007.07206;1153831683.15243;94705340.4761778;72349974.7223173;64578230.6996253;0.0993460182086659;0.0685065511960809;0.0559685018556509
68.05;946162393.52586;1017371071.00804;1135218429.48781;100332309.6855;59019617.6037162;48213939.5944169;0.106041320572479;0.0580118889612596;0.0424710684235194
69.1083333333333;913640070.474759;1005827045.01819;1129580543.13001;100534680.722875;74774690.8223426;57154514.2496869;0.110037512551998;0.0743414995576998;0.0505979981660401
70.0208333333333;889210987.651622;1001769009.12377;1092680584.7278;87151508.9009643;75873934.5652552;61982216.8764187;0.0980099325258324;0.0757399499028428;0.0567249182814569
70.9916666666667;871109398.74545;973262692.477489;1084233440.13448;103124185.622071;85934804.7161852;61173997.3368136;0.118382588651423;0.0882955910879865;0.0564214264865563
72;848308956.120608;959859101.593016;1063984732.44632;113310515.969551;81116508.0200203;58983251.8528168;0.133572226430015;0.0845087658026022;0.0554361825448398
72.8916666666667;829388821.484138;913376314.655149;1045605313.30036;118375923.381376;78969798.5004359;66639345.5671453;0.142726692613905;0.0864592142727627;0.0637327916370317
73.9416666666667;805296801.818166;922242240.235173;1027632949.52879;114980878.367819;85108171.4762377;64687934.4483145;0.14278074631393;0.092283965929098;0.0629484822163173
74.8791666666667;783778410.890619;908067246.265069;1026904256.30058;122951150.733673;87405234.2448041;71799456.4019174;0.156869784910205;0.0962541426356988;0.0699183550573394
75.8833333333333;763768521.875969;890304016.111514;1013967521.03668;124770099.897962;85568129.9722089;67441612.9196328;0.16336114454089;0.0961111355488833;0.0665125968242856
77.0208333333333;717923468.444457;862876461.917454;980905591.235991;101361780.980425;82410143.9608266;69494191.3447432;0.141187446065871;0.0955063066359437;0.0708469723953525
78.1333333333333;674427433.277071;857492407.707128;962431141.004541;145164614.504341;87052909.3499288;72392001.4207312;0.215241265912005;0.101520326672865;0.0752178502299622
79.1916666666667;669222178.873929;821951058.712889;945071928.168774;111688986.450913;94145053.888595;70610294.6782361;0.166893731225177;0.114538515268803;0.0747142017169579
80.1791666666667;660783984.83928;792052968.007646;929233184.196426;142485398.627209;85547245.7759039;74028634.9421942;0.215630829282076;0.108006975835331;0.0796663702945693
81.2291666666667;625542483.558732;775336438.443543;903753054.245632;142196653.131781;98684268.0030954;79421128.0231946;0.227317339539946;0.127279285623671;0.0878792360923061
82.0583333333333;604763158.348401;759063670.293739;880205359.12812;145757271.917573;96520342.3159686;77465961.9950198;0.241015461847302;0.127157109598748;0.088008964262332
83.0791666666667;571503562.115641;720610960.283991;860009843.367713;152083384.095073;111102399.096233;78417197.4751793;0.26611099943468;0.154178058924398;0.0911817441159805
84.0208333333333;570892356.02732;698778121.355115;837060727.560111;145504626.271221;108240756.201249;86638038.8566222;0.254872262231267;0.154900036067731;0.103502692223009
85.05;505705431.324305;644667550.320678;810517769.156486;153431304.772177;111097133.052241;85306662.4599169;0.303400547568537;0.172332441732142;0.105249589467602
86.1583333333334;468384691.233653;621125024.543072;774680743.146425;154001115.478616;113263912.986773;89411843.6064852;0.328791948927708;0.182352841233688;0.115417666435508
87.3083333333333;395252425.157052;604764896.444448;739078449.821199;155290402.47156;112497079.485921;96250801.7041682;0.392889183184281;0.186017872643266;0.130230832366244
88.3208333333333;381042335.836913;571935006.251654;700547498.269217;153763083.03607;113329879.683546;93002788.6964784;0.40353280613386;0.198151675356063;0.132757291869934
89.2791666666667;342842119.047019;515861587.560265;674762878.525516;148318582.234172;121572079.304704;99147879.3443475;0.432614821791576;0.235668020717867;0.146937364961458
90.2625;301101772.469338;472831989.916694;636292511.441589;144852890.243892;116394061.683409;104141241.175876;0.481076179180055;0.246163677935405;0.163668814740461
91.5041666666667;250308526.575717;440728229.250939;588032621.316145;137672778.668902;119706541.71068;105867695.972031;0.550012340978952;0.2716107881588;0.180037113817047
92.525;193699098.320848;378470865.505622;550585256.576967;122012134.496437;132794077.595089;109446174.415697;0.629905536753365;0.350870013251037;0.198781520406364
93.5125;168620295.249676;335829624.378102;503376027.386788;115649478.707007;122143654.681497;113161429.880423;0.68585740842029;0.363707206913881;0.22480496432833
94.6041666666667;135433752.563908;285037375.727888;458325062.063903;103287468.839717;117508207.653924;115674124.136301;0.762642006769898;0.412255436164636;0.252384461838949
95.7291666666667;102939188.269646;254713694.558624;413548506.057824;87781141.3982924;117929242.787037;116791541.115923;0.852747557794534;0.462987445537189;0.28241316170924
96.7;78660881.3197033;217981562.881171;379182625.611685;74678604.0152332;114361071.263323;118556921.091873;0.94937410771836;0.524636440585869;0.312664434190834
97.6458333333333;59699773.4107304;176272774.158603;344730021.844756;62757688.4678259;105550737.909327;119650746.975672;1.05122155214991;0.598792061979789;0.347085369401203
98.7541666666667;44892936.4579202;148509990.849455;304037773.924149;51901668.7369752;95746547.0626176;117911728.041948;1.15612104780948;0.64471451728575;0.387819337446422
99.7583333333333;32270179.2682837;118020458.166389;274488972.292546;40856526.2435213;88977068.4662278;116703261.045729;1.26607682913235;0.7539122441025;0.425165572485546
100.958333333333;23320309.9274427;93556773.4849544;239604977.065251;31529608.9029408;76454393.0639442;114694410.630544;1.35202357949101;0.817197838446613;0.478681252932863
101.9375;17446983.2858803;74394041.2782736;212411530.703115;24832138.3742364;70721395.6481137;111068154.469702;1.42329123421198;0.950632529607818;0.522891361415498
102.870833333333;13505228.922075;59905998.4301654;188120929.920003;19584816.2764381;60975947.1776704;108927743.563436;1.45016544254394;1.01786046098125;0.57903043329499
103.979166666667;10805692.3283391;47181859.6081922;157196195.196708;15595787.5372806;52143394.2730029;100765850.731987;1.44329368849222;1.10515767513219;0.641019654489054
105.058333333333;8510694.7690526;36572900.383508;134579212.270746;11899291.490339;43405480.4987215;94327024.541011;1.39815747283151;1.18682084394637;0.700903378385396
106.170833333333;6900140.12604424;28271840.9465828;114976378.074315;9429048.79824375;35907532.2038838;88230609.4032166;1.36650106026895;1.27008114794251;0.76738031655675
107.2125;5890961.17197675;23243893.0083586;96666416.6705716;7595524.90396395;31041574.7355805;80237172.2849071;1.28935239636204;1.33547227757492;0.830041859918595
108.083333333333;5084865.91879743;18131019.654171;81302141.5568793;6248853.6736425;25197744.7810316;72960553.6694246;1.22891218243181;1.38975883660437;0.897400145583879
109.120833333333;4439832.67313685;15178596.9165318;67052930.9877274;5078783.16253697;21595982.3660595;65623703.9532168;1.1439131914286;1.42279174319058;0.978685092307566
110.283333333333;3867912.73218718;12344448.8766685;56106286.3812688;4123696.76458751;17403464.146111;58454706.2403398;1.06612973200553;1.4098210718021;1.04185662624527
111.379166666667;3418476.39939485;10383551.5311446;44929534.8400953;3338451.20769168;14141053.4214741;50360677.5258977;0.976590392223466;1.3618705872513;1.12088134687198
112.358333333333;3089609.99640905;8663890.84601456;38050804.6476216;2842077.87541294;11686713.8863819;44551972.907055;0.919882405454473;1.34889902170892;1.17085494826296
113.233333333333;2857884.26850224;7617212.73327755;32907744.1606631;2408947.10152571;10004642.9467524;39987234.4767643;0.842912754752028;1.31342569743981;1.21513143780192
114.166666666667;2637719.11765107;6827492.82634694;27321415.7272404;2100083.27264553;8588123.71039335;34774264.0151157;0.796173959005798;1.25787370691218;1.27278411786123
115.229166666667;2453291.11945369;5835251.50235211;23153201.4923424;1808176.83382922;7305125.9142838;30278647.7171629;0.737041282826587;1.25189564003183;1.30775209325489
116.15;2274459.7521522;5133963.33553633;19985665.2384149;1574678.34163222;6121267.15328205;26669856.0606109;0.69233071288344;1.19230831099081;1.33444925362545
116.920833333333;2160531.99836563;4631721.31131431;17112989.9930256;1456302.01295589;5250835.67944425;23340885.0157844;0.674047879900662;1.13366831173922;1.36392792991154
118;2004693.23868272;4395110.26111299;14635469.443091;1218239.2349526;4693022.29861793;20123615.7854717;0.607693591939832;1.06778260835475;1.37498942987247
118.983333333333;1905785.28764488;3887619.88114573;12758658.0902023;1128847.44990943;3984739.84235325;17345682.610781;0.592326668291386;1.02498185629684;1.35952248960266
120.029166666667;1781076.27302592;3534404.65183962;10838111.5423001;956664.070644104;3443612.96234499;14944144.3557818;0.537126952468352;0.974312027501613;1.37885131532889
121.041666666667;1658353.71831606;3107321.13507396;9586407.55928664;858458.496683075;2908242.59360003;13038152.9355531;0.517657051810864;0.935932421265756;1.36006662088163
122;1584680.19111136;3079834.57140483;8634211.69778191;784196.730534411;2733596.0948596;11464817.2928805;0.494861193402338;0.887578872008276;1.32783601956688
123.083333333333;1624669.02062287;2823737.42070676;7386575.31653087;758184.839842717;2266871.91133459;9695762.71646095;0.466670337292479;0.802791327094152;1.31261948886681
124.2;1442841.53827873;2591228.05042805;6640673.58678378;600887.445929282;2065159.61839535;8375961.76448974;0.416461149743528;0.796981036869451;1.26131207249209
125.120833333333;1388902.46936471;2522223.95408514;5982635.7059133;563575.851835088;1846032.92606396;7290940.87674626;0.405770645719186;0.731906824956608;1.2186837432772
126.145833333333;1321764.49432817;2266536.73683477;5392139.27721763;503578.295981904;1606502.9463576;6371810.72784931;0.380989425985349;0.708791929223741;1.18168511610427
127.254166666667;1260864.7017997;2145798.98929797;4919740.96675624;471252.706209971;1425918.55357034;5580629.37153177;0.37375358794431;0.664516369278768;1.13433398409414
128.266666666667;1207694.23404383;2035631.41056979;4464569.96792646;480325.268165922;1260360.38913506;4904953.33111593;0.397720925235857;0.619149607630723;1.09863959269385
129.2375;1222626.27782783;1963341.1935059;4154188.10987042;498046.798787136;1133703.21546231;4409792.34675594;0.407358166448038;0.577435658769978;1.0615292880643
130.241666666667;1170244.87610092;1886561.69053542;3871784.70395241;473777.187949231;1031920.93954907;3982417.01703238;0.404853033433297;0.546984996422885;1.02857398371532
131.15;1153652.87214661;1750258.46146418;3579772.82528512;466918.964780994;907520.478698782;3497228.35772025;0.40473089960951;0.518506551277916;0.976941422935603
132.1875;1060943.52044171;1527670.08309682;3364754.00679988;421138.850803251;835898.336768831;3079515.58700376;0.396947474289598;0.547172027532501;0.915227556243436
133.170833333333;1039363.31376796;1633023.53049116;3139288.51226161;318995.416643342;790495.795855272;2797886.83041177;0.306914254541946;0.484068833728022;0.89124870794246
134.283333333333;1035451.7661753;1560317.71803332;2903210.29271662;414578.572674466;722696.478164707;2487128.6897505;0.400384244073304;0.46317264093855;0.856682237587147
135.379166666667;933003.855760693;1488333.94109901;2770506.94919329;308619.62546735;657285.663055332;2277866.68371479;0.33078065386528;0.441625125185266;0.822184071538984
136.345833333333;912322.218700305;1444166.36657984;2625004.44834812;273008.424035136;580356.920610224;2018311.49325059;0.299245615681775;0.401862925242236;0.768879265907791
