Temp(C);Modulus 0,1;Modulus 1;Modulus 10;Loss Modulus 0,1;Loss Modulus 1;Loss Modulus 10;Tan Delta 0,1;Tan Delta 1;Tan Delta 10
33.2166666666667;1580259022.2817;1767264387.12836;1935481760.55071;100993669.556291;131649668.41863;62978880.7688128;0.0639095668066298;0.0744934766849169;0.0325391238772993
33.9166666666667;1601367947.02098;1729676778.16121;1927912862.71715;123258578.422209;116357669.483396;55708392.659863;0.076970804025088;0.0672713370223388;0.0288957004941339
34.7791666666667;1572662118.9256;1723090923.27003;1901730680.06362;85260301.3489622;113073746.557196;57296720.6786257;0.0542139982408998;0.0656226232929184;0.0301287249973319
35.6416666666667;1568473624.45636;1710938541.53554;1893558761.92472;110740050.44071;127965360.371;70055252.6896406;0.0706037058666467;0.0747924938648897;0.03699660876562
36.6791666666667;1546001996.92386;1684746913.93667;1868362603.2083;106269001.767722;120775811.382272;59419600.1139998;0.0687379459917712;0.0716878068647475;0.0318030343852774
37.4583333333333;1530648827.67041;1666934341.69274;1851977463.41389;91126668.2656325;123141030.999019;67240366.119904;0.0595346670106716;0.0738727542645569;0.0363073349693764
38.5;1530947347.06797;1670339200.63757;1816988102.43901;109018289.72184;124527872.668191;61933365.0614054;0.0712096924369276;0.0745524457670985;0.0340857295533582
39.4625;1493693936.0105;1637616291.81035;1795370432.00779;123618285.538853;115662335.468956;77943831.9469721;0.0827601174234025;0.0706284714236041;0.0434137883510794
40.3541666666667;1507753298.89094;1630484338.93936;1792636278.00216;100934987.470515;129428122.86334;68990322.0743139;0.0669439672556249;0.0793801692983655;0.0384853988067236
41.1416666666667;1483460374.64493;1613964815.79182;1783434692.32646;115000262.113583;138332760.899679;79424773.8707845;0.0775216271894749;0.0857098987203214;0.0445347251640465
41.9958333333333;1481317479.01936;1623027811.38125;1791561054.18633;84104139.8286872;117924969.073476;60377841.0039554;0.0567765796460897;0.0726573927116618;0.0337012466657895
43.0083333333333;1452302126.8764;1621046124.0505;1790162544.11803;98577478.282208;120436569.84945;66949797.3012522;0.0678767017261262;0.0742955848464789;0.0373987253399031
43.9208333333333;1456862390.64639;1592880132.96275;1761738869.49768;82884900.8970794;114689125.594974;82605901.5855357;0.0568927452786427;0.072001102419209;0.0468888454559038
44.7875;1455915125.39317;1597559828.25525;1770773580.2068;105702156.232068;119694939.261318;70836041.6962919;0.0726018669553443;0.0749236035761117;0.04000287924333
45.6791666666667;1453651113.53404;1578782035.34329;1753244375.06957;95966882.7141952;128852351.570556;80260657.3074986;0.066017823548379;0.0816150353158396;0.0457783629303323
46.4041666666667;1432432691.99906;1572419750.4177;1755223852.87844;96353815.3701039;122134214.833354;69259240.6068656;0.067265858918394;0.0776727809485412;0.0394589217171846
47.2291666666667;1439705218.37559;1556479302.39027;1719511162.42214;95009689.7518324;114195215.215211;64496109.1392535;0.0659924604975951;0.0733676413427676;0.0375083980544812
48.075;1416143425.98882;1549629922.85614;1714640942.41091;67283533.290365;120816974.480864;78127085.2963885;0.0475118071062503;0.0779650500412285;0.0455646913379638
48.9708333333333;1413114899.21482;1536698052.82119;1708359340.76098;90265240.3657823;105815326.76851;75880953.9638315;0.0638767876666908;0.0688588929843737;0.0444174431885218
49.7625;1399270820.06581;1508167575.90266;1697844563.1172;101734849.673171;110982512.713167;64874055.8781174;0.0727056179649237;0.0735876533128238;0.0382096555169987
50.65;1378455715.12263;1512589226.08066;1680519766.50901;75698717.3577052;117799049.137543;85137646.0670452;0.0549155961466422;0.0778790745738539;0.0506614963797206
